position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
434,FIFA Street 2,PSP,EA Sports BIG   ,EA Canada  ,N/A  ,4.9  ,N/A  ,N/A,0.14m,0.07m,0.06m,N/A,0.02m,28th Feb 06  ,N/A
435,Hexyz Force,PSP,Atlus  ,Sting  ,N/A  ,6.7  ,N/A  ,N/A,0.14m,0.07m,N/A,0.06m,0.01m,25th May 10  ,N/A
436,Mytran Wars,PSP,Deep Silver  ,Stormregion  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.09m,0.02m,N/A,0.03m,20th Oct 09  ,N/A
437,Kenka Banchou 5: Otoko no Housoku,PSP,Spike  ,Spike  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,N/A,N/A,0.14m,N/A,27th Jan 11  ,N/A
438,World Championship Poker: Howard Lederer - All In,PSP,Crave Entertainment  ,Point of View  ,N/A  ,5.1  ,N/A  ,N/A,0.14m,0.13m,N/A,N/A,0.01m,05th Sep 06  ,N/A
439,Uta no * Prince-Sama: Repeat,PSP,Broccoli  ,Broccoli  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,N/A,N/A,0.14m,N/A,11th Aug 11  ,N/A
440,.hack//Link,PSP,Namco Bandai  ,CyberConnect2  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,N/A,N/A,0.14m,N/A,04th Mar 10  ,N/A
441,The Legend of Heroes II: Prophecy of the Moonlight Witch,PSP,Namco Bandai  ,MiCROViSion Inc. / Falcom Corporation  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.03m,N/A,0.11m,N/A,20th Jun 06  ,N/A
442,PANGYA: Fantasy Golf,PSP,Tommo  ,Ntreev Soft  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.09m,N/A,0.04m,0.01m,23rd Jun 09  ,N/A
443,Gretzky NHL 06,PSP,Sony Computer Entertainment  ,Page 44 Studios  ,N/A  ,5.8  ,N/A  ,N/A,0.14m,0.13m,N/A,N/A,0.01m,04th Oct 05  ,N/A
444,Ford Racing Off Road,PSP,Empire Interactive  ,Razorworks Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.05m,0.08m,N/A,0.02m,23rd Sep 08  ,N/A
445,The Lord of the Rings: Aragorn's Quest,PSP,Warner Bros. Interactive  ,TT Fusion  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.09m,0.03m,N/A,0.03m,14th Sep 10  ,N/A
446,Akiba's Trip,PSP,Acquire  ,PROPE  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,N/A,N/A,0.14m,N/A,19th May 11  ,N/A
447,Kidou Senshi Gundam: Shin Gihren no Yabou,PSP,Namco Bandai  ,Namco Bandai Games  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,N/A,N/A,0.14m,N/A,25th Aug 11  ,N/A
448,"Holy Invasion of Privacy, Badman! What Did I Do to Deserve This?",PSP,NIS America  ,Acquire  ,7.3  ,6.9  ,N/A  ,N/A,0.14m,N/A,0.00m,0.13m,0.00m,16th Jul 09  ,N/A
449,Wild ARMs XF,PSP,Xseed Games  ,Media.Vision  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.07m,N/A,0.06m,0.01m,11th Mar 08  ,N/A
450,Chikyuu Boueigun 2 Portable,PSP,D3 Publisher  ,Sandlot  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,N/A,N/A,0.14m,N/A,07th Apr 11  ,N/A
451,Secret Agent Clank,PSP,Sony Computer Entertainment  ,High Impact Games  ,N/A  ,7.0  ,N/A  ,N/A,0.14m,0.04m,0.04m,0.04m,0.02m,17th Jun 08  ,N/A
452,Ape Escape Academy (jp sales),PSP,Sony Computer Entertainment  ,Shift  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,N/A,0.00m,0.13m,N/A,17th Jan 06  ,18th Sep 18
453,Hard Rock Casino,PSP,Crave Entertainment  ,Crave Entertainment  ,N/A  ,3.8  ,N/A  ,N/A,0.14m,0.12m,0.00m,N/A,0.01m,24th Apr 07  ,N/A
454,Bust-A-Move Deluxe,PSP,Majesco  ,Dreams  ,N/A  ,7.1  ,N/A  ,N/A,0.14m,0.13m,0.00m,N/A,0.01m,04th Apr 06  ,N/A
455,Tales of Phantasia: Full Voice Edition,PSP,Namco Bandai  ,Mineloader Software  ,N/A  ,N/A  ,N/A  ,0.14m,N/A,N/A,N/A,N/A,N/A,07th Sep 06  ,N/A
456,World Championship Poker 2: Featuring Howard Lederer,PSP,Crave Entertainment  ,Point of View  ,N/A  ,7.0  ,N/A  ,N/A,0.14m,0.12m,0.00m,N/A,0.01m,11th Dec 05  ,N/A
457,Naruto Shippuden: Kizuna Drive,PSP,Namco Bandai  ,Bandai Namco Games  ,N/A  ,7.0  ,N/A  ,N/A,0.14m,0.04m,0.03m,0.05m,0.02m,22nd Mar 11  ,N/A
458,Queen's Gate: Spiral Chaos,PSP,Namco Bandai  ,Bandai Namco Games  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,N/A,N/A,0.14m,N/A,28th Jul 11  ,N/A
459,Nayuta no Kiseki,PSP,Nihon Falcom Corp   ,Nihon Falcom Corporation  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,N/A,N/A,0.14m,N/A,26th Jul 12  ,09th Nov 18
460,My Spanish Coach,PSP,Ubisoft  ,Sensory Sweep Studios  ,N/A  ,7.0  ,N/A  ,N/A,0.13m,0.12m,N/A,N/A,0.01m,07th Oct 08  ,N/A
461,Gens? Suikoden: The Woven Web of a Century,PSP,Konami Digital Entertainment  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,N/A,N/A,0.13m,N/A,09th Feb 12  ,09th Nov 18
462,Lord of the Rings: Tactics,PSP,Electronic Arts  ,Amaze Entertainment  ,N/A  ,6.9  ,N/A  ,N/A,0.13m,0.11m,0.02m,N/A,0.01m,08th Nov 05  ,N/A
463,Split/Second,PSP,Disney Interactive Studios  ,Black Rock Studio  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.09m,0.02m,N/A,0.02m,16th Nov 10  ,N/A
464,Ken to Mahou to Gakuen Mono. 3,PSP,Acquire  ,ZeroDiv  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,N/A,N/A,0.13m,N/A,07th Oct 10  ,N/A
465,BlazBlue: Continuum Shift II,PSP,Aksys Games  ,Arc System Works  ,N/A  ,7.5  ,N/A  ,N/A,0.13m,0.03m,0.02m,0.07m,0.01m,31st May 11  ,N/A
466,Jikkyou Powerful Pro Yakyuu 2011 Ketteiban,PSP,Konami  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,N/A,N/A,0.13m,N/A,22nd Dec 11  ,N/A
467,Tales of the Heroes: Twin Brave,PSP,Namco Bandai Games  ,Bandai Namco Games  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,N/A,N/A,0.13m,N/A,23rd Feb 12  ,12th Nov 18
468,Megamind: The Blue Defender,PSP,THQ  ,Tantalus Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.08m,0.03m,N/A,0.02m,02nd Nov 10  ,N/A
469,Cars 2,PSP,Disney Interactive Studios  ,Disney Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.10m,0.01m,N/A,0.02m,08th Nov 11  ,N/A
470,Yu-Gi-Oh! GX: Tag Force,PSP,Konami  ,Konami  ,N/A  ,6.0  ,N/A  ,N/A,0.13m,0.09m,0.03m,N/A,0.02m,14th Nov 06  ,N/A
471,Dead to Rights: Reckoning,PSP,Namco  ,Rebellion Developments  ,N/A  ,5.2  ,N/A  ,N/A,0.13m,0.12m,N/A,N/A,0.01m,28th Jun 05  ,N/A
472,Grand Knights History,PSP,Xseed Games  ,Vanillaware  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,N/A,N/A,0.13m,N/A,31st Dec 12  ,N/A
473,Every Extend Extra,PSP,Buena Vista  ,Q Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.11m,0.00m,N/A,0.02m,07th Nov 06  ,N/A
474,7th Dragon 2020-II,PSP,Sega  ,imageepoch Inc.  ,N/A  ,N/A  ,N/A  ,0.13m,N/A,N/A,N/A,N/A,N/A,18th Apr 13  ,14th Nov 18
475,Football Manager Handheld 2012,PSP,Sega  ,Sports Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,N/A,0.09m,N/A,0.04m,28th Oct 11  ,05th Jan 18
476,Star Wars: Lethal Alliance,PSP,Ubisoft  ,Ubisoft Montreal  ,N/A  ,6.3  ,N/A  ,N/A,0.13m,0.11m,0.01m,N/A,0.01m,07th Dec 06  ,N/A
477,Pop'n Music Portable,PSP,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,N/A,N/A,0.13m,N/A,04th Feb 10  ,N/A
478,Tales of Destiny 2,PSP,Namco Bandai  ,Namco Tales Studio  ,N/A  ,N/A  ,N/A  ,0.13m,N/A,N/A,N/A,N/A,N/A,15th Feb 07  ,N/A
479,Fat Princess: Fistful of Cake,PSP,Sony Computer Entertainment  ,SuperVillain Studios  ,6.0  ,7.0  ,N/A  ,N/A,0.13m,0.08m,0.02m,N/A,0.02m,04th May 10  ,N/A
480,Chessmaster: The Art of Learning,PSP,Ubisoft  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.11m,0.00m,N/A,0.02m,12th Feb 08  ,N/A
481,Gladiator Begins,PSP,Aksys Games  ,Acquire  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.05m,0.01m,0.05m,0.01m,14th Sep 10  ,N/A
482,DJ Max Fever,PSP,PM Studios  ,Pentavision Entertainment  ,N/A  ,7.7  ,N/A  ,N/A,0.13m,0.11m,N/A,N/A,0.02m,27th Jan 09  ,N/A
483,Last Ranker,PSP,Capcom  ,imageepoch Inc.  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,N/A,N/A,0.13m,N/A,15th Jul 10  ,N/A
484,Diner Dash: Sizzle & Serve,PSP,Eidos Interactive  ,Game Lab / Play First  ,N/A  ,5.9  ,N/A  ,N/A,0.12m,0.11m,0.00m,N/A,0.01m,22nd May 07  ,N/A
485,Puella Magi Madoka Magica Portable,PSP,Namco Bandai Games  ,Banpresto  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,N/A,0.12m,N/A,15th Mar 12  ,14th Nov 18
486,PixelJunk Monsters Deluxe,PSP,Sony Computer Entertainment  ,Q-Games  ,8.9  ,8.7  ,N/A  ,N/A,0.12m,0.11m,N/A,N/A,0.02m,27th Apr 10  ,N/A
487,Gundam Battle Royale,PSP,Namco Bandai  ,ArtDink  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,N/A,0.12m,N/A,05th Oct 06  ,N/A
488,Go! Sudoku,PSP,Ubisoft  ,Sumo Digital  ,N/A  ,6.8  ,N/A  ,N/A,0.12m,0.11m,0.00m,N/A,0.01m,21st Mar 06  ,N/A
489,Neopets Petpet Adventures: The Wand of Wishing,PSP,Sony Computer Entertainment  ,Sony Computer Entertainment America  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,0.11m,N/A,N/A,0.01m,14th Mar 06  ,N/A
490,Summon Night 3,PSP,Namco Bandai Games  ,Felistella  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,N/A,0.12m,N/A,04th Oct 12  ,14th Nov 18
491,Super Robot Wars OG Saga: Masou Kishin II - Revelation of Evil God,PSP,Namco Bandai Games  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,N/A,0.12m,N/A,12th Jan 12  ,N/A
492,Mobile Suit Gundam Seed: Rengou vs. Z.A.F.T. Portable,PSP,Namco Bandai  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,N/A,0.12m,N/A,05th Apr 07  ,N/A
493,Undead Knights,PSP,Tecmo  ,Team Tachyon  ,N/A  ,6.6  ,N/A  ,N/A,0.12m,0.05m,0.01m,0.06m,0.01m,29th Sep 09  ,N/A
494,Gundam Memories: Tatakai no Kioku,PSP,Namco Bandai  ,Namco Bandai Games  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,N/A,0.12m,N/A,23rd Jun 11  ,N/A
495,EA Replay,PSP,Electronic Arts  ,Unknown  ,N/A  ,5.0  ,N/A  ,N/A,0.12m,0.10m,0.00m,N/A,0.02m,14th Nov 06  ,N/A
496,Kamen Rider: Climax Heroes OOO,PSP,Namco Bandai  ,Eighting  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,N/A,0.12m,N/A,02nd Dec 10  ,N/A
497,Rush,PSP,Midway Games  ,Midway Studios Newcastle  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,0.11m,N/A,N/A,0.01m,30th Oct 06  ,N/A
498,Macross Triangle Frontier,PSP,Namco Bandai  ,ArtDink  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,N/A,0.12m,N/A,03rd Feb 11  ,N/A
499,Cabela's North American Adventures,PSP,Activision  ,Activision  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,0.10m,N/A,N/A,0.02m,14th Sep 10  ,N/A
500,Dragon Quest & Final Fantasy in Itadaki Street Special,PSP,Square Enix  ,Unknown  ,N/A  ,N/A  ,N/A  ,0.12m,N/A,N/A,N/A,N/A,N/A,25th May 06  ,N/A
501,Tenchu: Shadow Assassins,PSP,Ubisoft  ,From Software  ,7.9  ,7.5  ,N/A  ,N/A,0.12m,0.03m,0.03m,0.05m,0.01m,24th Mar 09  ,N/A
502,Mahou Shoujo Nanoha A's Portable: The Gears of Destiny,PSP,Namco Bandai  ,Namco Bandai Games  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,N/A,0.12m,N/A,22nd Dec 11  ,N/A
503,Fate/Extra CCC,PSP,Marvelous Entertainment  ,Marvelous / Imageepoch  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,N/A,0.12m,N/A,28th Mar 13  ,15th Nov 18
504,Major League Baseball 2K6,PSP,2K Sports  ,Visual Concepts  ,N/A  ,7.4  ,N/A  ,N/A,0.12m,0.11m,N/A,N/A,0.01m,13th Apr 06  ,N/A
505,Mahou Shoujo Lyrical Nanoha A's Portable: The Battle of Aces,PSP,Namco Bandai  ,WitchCraft  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,N/A,0.12m,N/A,21st Jan 10  ,N/A
506,Uta no * Prince-Sama: All Star,PSP,Broccoli  ,Nippon Ichi Software  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,N/A,0.12m,N/A,07th Mar 13  ,15th Nov 18
507,A.C.E.: Another Century's Episode Portable,PSP,Namco Bandai  ,From Software  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,N/A,0.12m,N/A,13th Jan 11  ,N/A
508,Prince of Persia: Rival Swords,PSP,Ubisoft  ,"Pipeworks Software, Inc.  ",N/A  ,N/A  ,8.1  ,N/A,0.12m,0.08m,0.02m,N/A,0.01m,03rd Apr 07  ,N/A
509,Major League Baseball 2K12,PSP,Take-Two Interactive  ,"Visual Concepts, Ltd.  ",N/A  ,N/A  ,N/A  ,N/A,0.12m,0.09m,N/A,N/A,0.02m,06th Mar 12  ,03rd Nov 18
510,FIFA Soccer,PSP,Electronic Arts  ,EA Canada  ,N/A  ,7.8  ,N/A  ,N/A,0.12m,0.11m,N/A,N/A,0.01m,25th Apr 05  ,N/A
511,Tom Clancy's EndWar,PSP,Ubisoft  ,Funatics Software  ,N/A  ,6.7  ,N/A  ,N/A,0.11m,0.10m,0.01m,N/A,0.01m,04th Nov 08  ,N/A
512,Shin Sangoku Musou: Multi Raid 2,PSP,KOEI  ,Omega Force  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,N/A,N/A,0.11m,N/A,11th Mar 10  ,N/A
513,TMNT,PSP,Ubisoft  ,Ubisoft Montreal  ,N/A  ,3.6  ,N/A  ,N/A,0.11m,0.10m,0.00m,N/A,0.01m,20th Mar 07  ,N/A
514,Mana Khemia: Student Alliance,PSP,Nippon Ichi Software  ,Gust  ,N/A  ,3.2  ,N/A  ,N/A,0.11m,0.06m,0.00m,0.03m,0.01m,10th Mar 09  ,N/A
515,Queen's Blade: Spiral Chaos,PSP,Namco Bandai  ,Bandai Namco Games  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,N/A,N/A,0.11m,N/A,17th Dec 09  ,N/A
516,FIFA Soccer 06,PSP,EA Sports  ,EA Canada  ,N/A  ,7.6  ,N/A  ,N/A,0.11m,0.10m,0.01m,N/A,0.01m,11th Oct 05  ,N/A
517,Harvey Birdman: Attorney at Law,PSP,Capcom  ,High Voltage Software  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,0.09m,N/A,N/A,0.02m,08th Jan 08  ,N/A
518,To Heart 2: Dungeon Travelers,PSP,Aquaplus  ,Aquaplus  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,N/A,N/A,0.11m,N/A,30th Jun 11  ,N/A
519,Shadow of Destiny,PSP,Konami  ,Konami  ,N/A  ,6.8  ,N/A  ,N/A,0.11m,0.09m,N/A,0.00m,0.02m,26th Jan 10  ,N/A
520,Surf's Up,PSP,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,0.02m,0.06m,N/A,0.03m,30th May 07  ,N/A
521,Beaterator,PSP,Rockstar Games  ,Rockstar Leeds  ,N/A  ,7.9  ,N/A  ,N/A,0.11m,0.07m,0.02m,N/A,0.02m,01st Oct 09  ,N/A
522,Invizimals: The Lost Tribes,PSP,Sony Computer Entertainment  ,Novarama  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,N/A,0.08m,N/A,0.03m,04th Nov 11  ,N/A
523,Brave Story: New Traveler (US sales),PSP,Xseed Games  ,Game Republic  ,N/A  ,7.5  ,N/A  ,N/A,0.11m,0.11m,N/A,N/A,N/A,31st Jul 07  ,N/A
524,BlazBlue: Calamity Trigger Portable,PSP,Aksys Games  ,Arc System Works  ,N/A  ,7.9  ,8.4  ,N/A,0.11m,0.07m,0.01m,0.03m,0.01m,09th Mar 10  ,N/A
525,Pinball Hall of Fame: The Williams Collection,PSP,Crave Entertainment  ,FarSight Studios  ,N/A  ,8.0  ,N/A  ,N/A,0.11m,0.09m,0.01m,N/A,0.01m,26th Feb 08  ,N/A
526,Shin Sangoku Musou 6 Special,PSP,Tecmo Koei  ,Omega Force  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,N/A,N/A,0.11m,N/A,25th Aug 11  ,N/A
527,Go! Sudoku (JP sales),PSP,Ubisoft  ,Sumo Digital  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,N/A,N/A,0.11m,N/A,21st Mar 06  ,N/A
528,Eragon,PSP,Sierra Entertainment  ,Amaze Entertainment  ,N/A  ,6.2  ,N/A  ,N/A,0.11m,0.10m,0.00m,N/A,0.01m,14th Nov 06  ,N/A
529,Frontier Gate,PSP,Konami  ,tri-Ace  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,N/A,N/A,0.11m,N/A,22nd Dec 11  ,N/A
530,"Prinny 2: Dawn of Operation Panties, Dood!",PSP,NIS America  ,Nippon Ichi Software  ,N/A  ,6.3  ,N/A  ,N/A,0.11m,0.06m,N/A,0.03m,0.01m,11th Jan 11  ,N/A
531,Avatar: The Last Airbender,PSP,THQ  ,AWE Games  ,N/A  ,6.0  ,N/A  ,N/A,0.11m,0.10m,0.00m,N/A,0.01m,10th Oct 06  ,N/A
532,Shining Ark,PSP,Sega  ,Media.Vision  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,N/A,N/A,0.11m,N/A,28th Feb 13  ,16th Nov 18
533,Ore no Imouto ga Konnani Kawaii Wake ga Nai Portable,PSP,Namco Bandai Games  ,Namco Bandai Games  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,N/A,N/A,0.11m,N/A,17th May 12  ,08th Oct 18
534,Prinny: Can I Really Be the Hero?,PSP,NIS America  ,Nippon Ichi Software  ,8.4  ,7.2  ,N/A  ,N/A,0.11m,0.04m,0.01m,0.05m,0.01m,17th Feb 09  ,N/A
535,Patapon 2,PSP,Sony Computer Entertainment  ,Pyramid/JAPAN Studio  ,N/A  ,8.2  ,N/A  ,N/A,0.11m,N/A,0.03m,0.06m,0.01m,05th May 09  ,N/A
536,Frogger: Helmet Chaos,PSP,Konami  ,Konami Computer Entertainment Hawaii  ,N/A  ,7.0  ,N/A  ,N/A,0.11m,0.10m,0.00m,N/A,0.01m,29th Sep 05  ,N/A
537,Kotoba no Puzzle: Mojipittan Daijiten,PSP,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,N/A,N/A,0.11m,N/A,16th Dec 04  ,N/A
538,Dragon Quest & Final Fantasy in Itadaki Street Portable,PSP,Square Enix  ,Square Enix  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,N/A,N/A,0.11m,N/A,25th May 06  ,N/A
539,The Legend of Heroes II: Prophecy of the Moonlight Witch (JP sales),PSP,Namco Bandai  ,MiCROViSion Inc. / Falcom Corporation  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,N/A,N/A,0.11m,N/A,20th Jun 06  ,N/A
540,The BIGS,PSP,2K Sports  ,Blue Castle Games  ,N/A  ,7.6  ,N/A  ,N/A,0.11m,0.10m,N/A,N/A,0.01m,25th Jun 07  ,N/A
541,Monster Jam: Path of Destruction,PSP,Activision  ,Virtuos  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,0.09m,N/A,N/A,0.02m,09th Nov 10  ,N/A
542,Rengoku: The Tower of Purgatory,PSP,Konami  ,Neverland  ,N/A  ,4.7  ,N/A  ,N/A,0.11m,0.10m,0.00m,N/A,0.01m,26th Apr 05  ,N/A
543,The Secret Saturdays: Beasts of the 5th Sun,PSP,D3 Publisher  ,High Voltage Software  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,0.09m,N/A,N/A,0.02m,20th Oct 09  ,N/A
544,Saigo no Yakusoku no Monogatari,PSP,Unknown  ,imageepoch Inc.  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,N/A,N/A,0.11m,N/A,28th Apr 11  ,N/A
545,FIFA World Cup Germany 2006,PSP,EA Sports  ,EA Canada  ,N/A  ,6.5  ,N/A  ,N/A,0.11m,0.10m,N/A,N/A,0.01m,22nd May 06  ,N/A
546,Rocky Balboa,PSP,Sony Computer Entertainment  ,Ubisoft  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,0.01m,0.09m,N/A,0.01m,13th Mar 07  ,N/A
547,Warriors Orochi 3,PSP,Tecmo Koei  ,Omega Force  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,N/A,N/A,0.11m,N/A,19th Jul 12  ,30th Jun 18
548,Kuroko no Basuke: Game of Miracles,PSP,Bandai Namco Games  ,Bandai Namco Games  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,N/A,N/A,0.11m,N/A,09th Aug 12  ,23rd Nov 18
549,Yuusha no Kuse ni Namaikida Or 3D,PSP,Sony Computer Entertainment  ,Acquire  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,N/A,N/A,0.11m,N/A,11th Mar 10  ,N/A
550,Mobile Suit Gundam Age: Universe Accel / Cosmic Drive,PSP,Namco Bandai Games  ,Bandai Namco Games  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,N/A,N/A,0.11m,N/A,30th Aug 12  ,23rd Nov 18
551,Busou Shinki: Battle Masters Mk. 2,PSP,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,N/A,N/A,0.11m,N/A,22nd Sep 11  ,N/A
552,Fairy Tail: Portable Guild,PSP,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,N/A,N/A,0.11m,N/A,03rd Jun 10  ,N/A
553,The Godfather: Mob Wars,PSP,Electronic Arts  ,Page 44  ,N/A  ,6.2  ,N/A  ,N/A,0.10m,0.09m,0.00m,N/A,0.01m,19th Sep 06  ,N/A
554,Puzzle Chronicles,PSP,Konami  ,Infinite Interactive  ,N/A  ,6.5  ,N/A  ,N/A,0.10m,0.08m,0.00m,N/A,0.02m,02nd Feb 10  ,N/A
555,Derby Stallion P,PSP,Enterbrain  ,ParityBit  ,N/A  ,N/A  ,N/A  ,N/A,0.10m,N/A,N/A,0.10m,N/A,27th Jul 06  ,N/A
556,Kenka Bancho Bros: Tokyo Battle Royale,PSP,Spike  ,Spike  ,N/A  ,N/A  ,N/A  ,N/A,0.10m,N/A,N/A,0.10m,N/A,21st Jun 12  ,23rd Nov 18
557,World Series of Poker: Tournament of Champions 2007 Edition,PSP,Activision  ,Left Field Productions  ,N/A  ,6.4  ,N/A  ,N/A,0.10m,0.10m,0.00m,N/A,0.01m,21st Sep 06  ,N/A
558,Thrillville: Off the Rails,PSP,LucasArts  ,Frontier Developments  ,N/A  ,N/A  ,N/A  ,N/A,0.10m,0.09m,0.00m,N/A,0.01m,09th Oct 07  ,N/A
559,Ridge Racer 2,PSP,Unknown  ,Namco Bandai Games  ,N/A  ,7.5  ,N/A  ,N/A,0.10m,N/A,0.03m,0.07m,0.01m,31st Dec 20  ,N/A
560,Yggdra Union: We'll Never Fight Alone,PSP,Atlus  ,Sting  ,N/A  ,N/A  ,N/A  ,N/A,0.10m,0.05m,N/A,0.04m,0.01m,16th Sep 08  ,N/A
561,Boku no Natsuyasumi Portable: Mushi Mushi Hakase to Teppen-yama no Himitsu!!,PSP,Sony Computer Entertainment  ,Millennium Kitchen  ,N/A  ,N/A  ,N/A  ,N/A,0.10m,N/A,N/A,0.10m,N/A,29th Jun 06  ,N/A
562,Gretzky NHL,PSP,Sony Computer Entertainment  ,989 Sports  ,N/A  ,6.0  ,N/A  ,N/A,0.10m,0.10m,N/A,N/A,0.01m,14th Mar 05  ,N/A
563,Disgaea Infinite,PSP,NIS America  ,Nippon Ichi Software  ,N/A  ,6.8  ,N/A  ,N/A,0.10m,0.08m,N/A,0.01m,0.02m,08th Jun 10  ,N/A
564,Phantom Brave: The Hermuda Triangle,PSP,NIS America  ,Nippon Ichi Software  ,N/A  ,7.2  ,N/A  ,N/A,0.10m,0.06m,N/A,0.03m,0.01m,08th Mar 11  ,N/A
565,Brooktown High: Senior Year,PSP,Konami  ,Backbone Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.10m,0.09m,N/A,N/A,0.01m,22nd May 07  ,N/A
566,Tom Clancy's Ghost Recon: Predator,PSP,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,N/A  ,N/A,0.10m,0.07m,0.02m,N/A,0.02m,16th Nov 10  ,N/A
567,Doko Demo Issho,PSP,Sony Computer Entertainment  ,Sony Computer Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.10m,N/A,N/A,0.10m,N/A,16th Dec 04  ,N/A
568,Chameleon,PSP,UFO Interactive  ,Starfish  ,N/A  ,N/A  ,N/A  ,N/A,0.10m,0.09m,0.00m,N/A,0.02m,05th May 08  ,N/A
569,Toaru Majutsu no Index,PSP,Kadokawa Shoten  ,ASCII Media Works  ,N/A  ,N/A  ,N/A  ,N/A,0.10m,N/A,N/A,0.10m,N/A,27th Jan 11  ,N/A
570,Uta no Prince-Sama: Music,PSP,Broccoli  ,Broccoli  ,N/A  ,N/A  ,N/A  ,N/A,0.10m,N/A,N/A,0.10m,N/A,24th Nov 11  ,N/A
571,Weiss Schwarz Portable,PSP,Namco Bandai  ,Namco Bandai Games  ,N/A  ,N/A  ,N/A  ,N/A,0.10m,N/A,N/A,0.10m,N/A,23rd Nov 11  ,N/A
