position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
23,Shenmue II,DC,Sega  ,Sega-AM2  ,N/A  ,8.7  ,N/A  ,N/A,0.15m,N/A,N/A,0.15m,0.00m,23rd Nov 01  ,N/A
24,Power Stone,DC,Capcom  ,Capcom  ,N/A  ,8.6  ,N/A  ,N/A,0.14m,N/A,N/A,0.14m,0.00m,31st Aug 99  ,N/A
25,Marvel vs. Capcom 2,DC,Capcom  ,Capcom  ,N/A  ,9.0  ,N/A  ,N/A,0.14m,N/A,N/A,0.14m,N/A,29th Jun 00  ,N/A
26,Dead or Alive 2,DC,Tecmo  ,Team Ninja  ,N/A  ,9.0  ,N/A  ,N/A,0.14m,N/A,N/A,0.14m,N/A,29th Feb 00  ,N/A
27,Sega GT,DC,Sega  ,TOSE Software  ,N/A  ,7.8  ,N/A  ,N/A,0.13m,N/A,N/A,0.13m,0.00m,29th Aug 00  ,N/A
28,Capcom vs. SNK 2: Millionaire Fighting 2001,DC,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,N/A,0.12m,N/A,13th Sep 01  ,N/A
29,MSR: Metropolis Street Racer,DC,Sega  ,Bizarre Creations  ,N/A  ,8.6  ,N/A  ,0.12m,N/A,N/A,N/A,N/A,N/A,15th Jan 01  ,N/A
30,Sonic Adventure 2,DC,Sega  ,Sonic Team  ,N/A  ,8.9  ,N/A  ,N/A,0.12m,N/A,N/A,0.12m,N/A,18th Jun 01  ,N/A
31,Sakura Wars,DC,Sega  ,Overworks  ,N/A  ,7.6  ,N/A  ,N/A,0.11m,N/A,N/A,0.11m,N/A,25th May 00  ,N/A
32,The King of Fighters: Dream Match 1999,DC,SNK  ,SNK Corporation  ,N/A  ,7.2  ,N/A  ,N/A,0.10m,N/A,N/A,0.10m,0.00m,30th Sep 99  ,N/A
33,Blue Stinger,DC,Activision  ,Climax Entertainment  ,N/A  ,6.7  ,N/A  ,N/A,0.10m,N/A,N/A,0.10m,N/A,31st Aug 99  ,N/A
