position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
53,Popeye,2600,Parker Bros.  ,Parker Bros.  ,N/A  ,N/A  ,N/A  ,N/A,0.54m,0.50m,0.03m,N/A,0.01m,01st Jan 83  ,N/A
54,Fishing Derby,2600,Activision  ,Activision  ,N/A  ,N/A  ,N/A  ,N/A,0.51m,0.48m,0.03m,N/A,0.01m,01st Jan 80  ,N/A
55,River Raid II,2600,Activision  ,Activision  ,N/A  ,N/A  ,N/A  ,N/A,0.51m,0.47m,0.03m,N/A,0.01m,28th Jul 88  ,N/A
56,Midnight Magic,2600,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,0.50m,0.47m,0.03m,N/A,0.01m,01st Jan 84  ,N/A
57,Chopper Command,2600,Activision  ,Activision  ,N/A  ,N/A  ,N/A  ,N/A,0.50m,0.47m,0.03m,N/A,0.01m,15th Jun 82  ,N/A
58,RealSports Tennis,2600,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,0.50m,0.46m,0.03m,N/A,0.01m,01st Jan 83  ,N/A
59,Gauntlet,2600,Answer Software  ,Answer Software  ,N/A  ,N/A  ,N/A  ,N/A,0.50m,0.46m,0.03m,N/A,0.01m,01st Jan 83  ,N/A
60,Raiders of the Lost Ark,2600,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,0.50m,0.46m,0.03m,N/A,0.01m,01st Jan 82  ,N/A
61,Ice Hockey,2600,Activision  ,Activision  ,N/A  ,N/A  ,N/A  ,N/A,0.49m,0.46m,0.03m,N/A,0.01m,01st Jan 81  ,N/A
62,Millipede,2600,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,0.48m,0.45m,0.03m,N/A,0.01m,01st Jan 84  ,N/A
63,Grand Prix,2600,Activision  ,Activision  ,N/A  ,N/A  ,N/A  ,N/A,0.48m,0.45m,0.03m,N/A,0.00m,01st Jan 82  ,N/A
64,Double Dragon,2600,Activision  ,Activision  ,N/A  ,N/A  ,N/A  ,N/A,0.47m,0.45m,0.02m,N/A,0.01m,23rd Jul 89  ,N/A
