position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
337,Metal Gear Survive,XOne,Konami Digital Entertainment  ,Konami Digital Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.08m,0.05m,0.01m,N/A,0.01m,20th Feb 18  ,25th Feb 18
338,Shovel Knight,XOne,Yacht Club Games  ,Yacht Club Games  ,N/A  ,N/A  ,N/A  ,0.08m,N/A,N/A,N/A,N/A,N/A,13th Oct 15  ,21st Nov 18
339,The Golf Club,XOne,Maximum Games  ,HB Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.07m,0.07m,N/A,N/A,0.01m,28th Apr 15  ,10th Nov 18
340,Batman: A Telltale Game Series,XOne,Telltale Games  ,Telltale Games  ,N/A  ,N/A  ,N/A  ,N/A,0.07m,0.06m,0.01m,N/A,0.01m,13th Sep 16  ,16th Apr 18
341,Constructor HD,XOne,Deep Silver  ,System 3  ,N/A  ,N/A  ,N/A  ,N/A,0.07m,0.07m,N/A,N/A,0.01m,11th Jul 17  ,11th Aug 18
342,Teenage Mutant Ninja Turtles: Mutants in Manhattan,XOne,Activision  ,PlatinumGames  ,N/A  ,N/A  ,N/A  ,N/A,0.07m,0.05m,0.01m,N/A,0.01m,24th May 16  ,15th Apr 18
343,Valentino Rossi: The Game,XOne,Namco Bandai Games  ,Milestone S.r.l.  ,N/A  ,N/A  ,N/A  ,N/A,0.07m,0.05m,0.02m,N/A,0.01m,26th Jul 16  ,25th Jun 18
344,Disneyland Adventures,XOne,Microsoft Studios  ,Asobo Studio  ,N/A  ,N/A  ,N/A  ,N/A,0.07m,0.05m,0.01m,N/A,0.01m,31st Oct 17  ,25th Sep 18
345,Shenmue I & II,XOne,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,0.07m,0.05m,0.01m,N/A,0.01m,21st Aug 18  ,28th Jul 18
346,Dynasty Warriors 8: Empires,XOne,Tecmo Koei  ,Omega Force  ,N/A  ,N/A  ,N/A  ,N/A,0.07m,0.04m,0.02m,N/A,0.01m,24th Jan 15  ,N/A
347,Subnautica,XOne,Gearbox Software  ,Unknown Worlds Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.07m,0.06m,N/A,N/A,0.01m,04th Dec 18  ,16th Jul 18
348,Resident Evil 6,XOne,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.07m,0.06m,N/A,N/A,0.01m,29th Mar 16  ,30th Mar 18
349,Street Fighter 30th Anniversary Collection,XOne,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.07m,0.05m,0.01m,N/A,0.01m,29th May 18  ,07th Nov 18
350,Ghostbusters (2016),XOne,Activision  ,FireForge Games  ,N/A  ,N/A  ,N/A  ,N/A,0.07m,0.06m,N/A,N/A,0.01m,12th Jul 16  ,17th Sep 18
351,Hello Neighbor: Hide & Seek,XOne,Gearbox Software  ,Dynamic Pixels  ,N/A  ,N/A  ,N/A  ,N/A,0.07m,0.06m,N/A,N/A,0.01m,07th Dec 18  ,22nd Sep 18
352,R.B.I. Baseball 2017,XOne,MLB.com  ,MLB.com  ,N/A  ,N/A  ,N/A  ,N/A,0.07m,0.06m,N/A,N/A,0.01m,28th Mar 17  ,25th Jun 18
353,Spintires: MudRunner - American Wilds,XOne,Focus Home Interactive  ,Saber Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.07m,0.06m,N/A,N/A,0.01m,23rd Oct 18  ,19th Feb 19
354,Aven Colony,XOne,Sold Out  ,Mothership Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.06m,0.06m,N/A,N/A,0.01m,01st Aug 17  ,25th Jun 18
355,Adventure Time: Finn & Jake Investigations,XOne,Little Orbit  ,Vicious Cycle  ,N/A  ,N/A  ,N/A  ,N/A,0.06m,0.04m,0.02m,N/A,0.01m,20th Oct 15  ,17th Mar 18
356,Atari Flashback Classics: Volume 1,XOne,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,0.06m,0.06m,N/A,N/A,0.01m,12th Oct 16  ,N/A
357,MotoGP 17,XOne,Koch Media  ,Milestone S.r.l.  ,N/A  ,N/A  ,N/A  ,N/A,0.06m,0.04m,0.02m,N/A,0.01m,11th Jul 17  ,25th Jun 18
358,Mega Man 11,XOne,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.06m,0.06m,N/A,N/A,0.01m,02nd Oct 18  ,04th Jun 18
359,Wasteland 2,XOne,Deep Silver  ,InXile Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.06m,0.05m,0.01m,N/A,0.01m,13th Oct 15  ,N/A
360,Conan Exiles,XOne,Maximum Games  ,Funcom Oslo A/S  ,N/A  ,N/A  ,N/A  ,N/A,0.06m,0.05m,0.01m,N/A,0.01m,08th May 18  ,18th Mar 18
361,MX vs ATV Supercross Encore 2017 Track Edition,XOne,THQ Nordic  ,Rainbow Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.06m,0.05m,N/A,N/A,0.01m,04th Jan 17  ,27th Jun 18
362,NBA 2K Playgrounds 2,XOne,2K Games  ,Saber Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.06m,0.05m,N/A,N/A,0.01m,16th Oct 18  ,11th Sep 18
363,Cartoon Network: Battle Crashers,XOne,GameMill Entertainment  ,Magic Pockets  ,N/A  ,N/A  ,N/A  ,N/A,0.06m,0.05m,0.01m,N/A,0.01m,08th Nov 16  ,25th Sep 20
364,Hasbro Family Fun Pack Conquest Edition,XOne,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,N/A  ,N/A,0.06m,0.05m,N/A,N/A,0.01m,15th Nov 16  ,N/A
365,Sherlock Holmes: The Devil's Daughter,XOne,Bigben Interactive  ,Bigben Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.06m,0.05m,N/A,N/A,0.01m,25th Oct 16  ,27th Jun 18
366,MX vs. ATV Supercross Encore,XOne,Nordic Games  ,Rainbow Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.06m,0.05m,N/A,N/A,0.01m,27th Oct 15  ,27th Jun 18
367,Killing Floor 2,XOne,Tripwire Interactive  ,Tripwire Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.06m,0.05m,N/A,N/A,0.01m,29th Aug 17  ,30th May 18
368,R.B.I. Baseball 2016,XOne,MLB.com  ,MLB.com  ,N/A  ,N/A  ,N/A  ,N/A,0.06m,0.05m,N/A,N/A,0.01m,05th Apr 16  ,27th Jun 18
369,Okami HD,XOne,Capcom  ,Clover Studio  ,N/A  ,N/A  ,N/A  ,N/A,0.06m,0.05m,N/A,N/A,0.01m,12th Dec 17  ,07th Feb 18
370,Rapala Fishing Pro Series,XOne,GameMill  ,"Concrete Software, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,0.06m,0.05m,N/A,N/A,0.01m,24th Oct 17  ,07th Aug 18
371,Arslan: The Warriors of Legend,XOne,Tecmo Koei  ,Koei Tecmo Games  ,N/A  ,N/A  ,N/A  ,N/A,0.06m,0.05m,0.00m,N/A,0.01m,09th Feb 16  ,31st Jul 18
372,Golf Club 2,XOne,Maximum Games  ,HB Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.06m,0.05m,N/A,N/A,0.01m,27th Jun 17  ,03rd Jul 18
373,Mark McMorris Infinite Air,XOne,Maximum Games  ,HB Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.06m,0.05m,N/A,N/A,0.01m,25th Oct 16  ,27th Jun 18
374,Atari Flashback Classics: Volume 2,XOne,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,0.06m,0.05m,N/A,N/A,0.01m,12th Oct 16  ,27th Jun 18
375,Hunting Simulator,XOne,Bigben Interactive  ,Maximum Games  ,N/A  ,N/A  ,N/A  ,N/A,0.06m,0.05m,N/A,N/A,0.01m,11th Jul 17  ,28th Jun 18
376,Styx: Shards of Darkness,XOne,Focus Home Interactive  ,Cyanide Studio  ,N/A  ,N/A  ,N/A  ,N/A,0.06m,0.05m,N/A,N/A,0.01m,14th Mar 17  ,06th Jan 18
377,The Invisible Hours,XOne,Tequila Works  ,Tequila Works  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.05m,N/A,N/A,0.01m,24th Apr 18  ,17th Sep 18
378,Marvel's Guardians of the Galaxy: The Telltale Series,XOne,Warner Bros. Interactive Entertainment  ,Telltale Games  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.05m,N/A,N/A,0.01m,02nd May 17  ,27th Jun 18
379,Call of Cthulhu,XOne,Focus Home Interactive  ,Cyanide  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.05m,N/A,N/A,0.01m,30th Oct 18  ,23rd Mar 19
380,Baja: Edge of Control HD,XOne,THQ Nordic  ,2XL Games  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.05m,N/A,N/A,0.01m,14th Sep 17  ,29th Jun 18
381,The Long Dark,XOne,Skybound Games  ,Hinterland Studio Inc.  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.05m,N/A,N/A,0.01m,04th Sep 18  ,07th Aug 18
382,Pro Evolution Soccer 2019,XOne,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.02m,0.02m,N/A,0.00m,28th Aug 18  ,26th Sep 18
383,Strange Brigade,XOne,Rebellion Developments  ,Rebellion Developments  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,0.01m,N/A,0.01m,28th Aug 18  ,26th Apr 18
384,Agatha Christie's The ABC Murders,XOne,Unfinished Pixel  ,Artefacts Studio  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,0.00m,N/A,0.01m,23rd Feb 16  ,27th Jun 18
385,Brothers: A Tale of Two Sons,XOne,505 Games  ,Starbreeze Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,0.01m,N/A,0.01m,01st Sep 15  ,27th Jun 18
386,Golf Club 2019,XOne,2K Games  ,HB Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.05m,N/A,N/A,0.01m,13th Nov 18  ,11th Sep 18
387,The Banner Saga Trilogy - Bonus Edition,XOne,505 Games  ,Stoic Studio  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.05m,N/A,N/A,0.01m,27th Jul 18  ,20th Apr 18
388,The Walking Dead: A Telltale Series Collection,XOne,Warner Bros. Interactive Entertainment  ,Telltale Games  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.05m,N/A,N/A,0.01m,05th Dec 17  ,N/A
389,Rugby 18,XOne,Koch Media  ,EKO Software  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,N/A,N/A,0.01m,24th Oct 17  ,07th Aug 18
390,Has-Been Heroes,XOne,GameTrust  ,Frozenbyte  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,N/A,N/A,0.01m,28th Mar 17  ,N/A
391,Deformers,XOne,Ready at Dawn  ,Ready at Dawn  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,N/A,N/A,0.01m,21st Apr 17  ,N/A
392,Extinction,XOne,Maximum Games  ,Iron Galaxy  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,N/A,N/A,0.01m,10th Apr 18  ,01st Feb 18
393,Resident Evil 4,XOne,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,N/A,N/A,0.01m,30th Aug 16  ,04th Sep 18
394,The Technomancer,XOne,Focus Home Interactive  ,Spiders  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.03m,0.02m,N/A,0.00m,28th Jun 16  ,27th Jun 18
395,Surviving Mars,XOne,Maximum Games  ,Haemimont Games  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,N/A,N/A,0.01m,15th Mar 18  ,18th Mar 18
396,Cars 3: Driven to Win,XOne,Warner Bros. Interactive Entertainment  ,Avalanche Software  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,N/A,N/A,0.01m,13th Jun 17  ,14th Jan 18
397,Red Faction: Guerrilla Re-Mars-tered,XOne,THQ Nordic  ,Volition  ,5.0  ,N/A  ,N/A  ,N/A,0.05m,0.04m,0.01m,N/A,0.00m,03rd Jul 18  ,20th Apr 18
398,Pillars of Eternity,XOne,Paradox Interactive   ,Obsidian Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,N/A,N/A,0.01m,29th Aug 17  ,27th Jun 18
399,Just Sing,XOne,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,N/A,N/A,0.01m,06th Sep 16  ,27th Jun 18
400,Carnival Games,XOne,2K Games  ,Cat Daddy Games  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,N/A,N/A,0.01m,06th Nov 18  ,22nd Sep 18
401,Mighty No. 9,XOne,Eidos Interactive Ltd  ,Comcept  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,N/A,N/A,0.01m,01st Jul 15  ,04th Jul 18
402,Batman: The Enemy Within,XOne,Telltale Games  ,Telltale Games  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,N/A,N/A,0.01m,03rd Oct 17  ,29th Jun 18
403,WRC 7,XOne,Bigben Interactive  ,Kylotonn Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,N/A,N/A,0.01m,03rd Oct 17  ,06th Jan 18
404,King's Quest: The Complete Collection,XOne,Activision  ,The Odd Gentlemen  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,N/A,N/A,0.01m,24th Oct 16  ,18th Dec 18
405,Fishing Sim World,XOne,Dovetail Games  ,Dovetail Games  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,N/A,N/A,0.01m,18th Sep 18  ,02nd Aug 18
406,Ashes Cricket,XOne,Koch Media  ,Big Ant Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,N/A,0.04m,N/A,0.00m,16th Nov 17  ,04th Jan 18
407,Marvel Pinball: Epic Collection Volume 1,XOne,Nighthawk Interactive  ,Nighthawk Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,N/A,N/A,0.01m,08th Nov 16  ,27th Jun 18
408,Atari Flashback Classics: Volume 3,XOne,Funbox Media  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,N/A,N/A,0.01m,28th Sep 18  ,27th Oct 18
409,Gravel,XOne,Milestone S.r.l.  ,Milestone S.r.l  ,N/A  ,N/A  ,N/A  ,N/A,0.05m,0.04m,N/A,N/A,0.00m,27th Feb 18  ,13th Jan 18
410,Road Rage,XOne,Maximum Games  ,Team 6 Games Studio  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.04m,N/A,N/A,0.00m,14th Nov 17  ,19th Jan 18
411,Devil May Cry HD Collection,XOne,Capcom  ,Capcom  ,6.0  ,N/A  ,N/A  ,N/A,0.04m,0.04m,N/A,N/A,0.00m,13th Mar 18  ,29th Jan 18
412,Paw Patrol on a Roll,XOne,Outright Games  ,Outright Games  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.04m,N/A,N/A,0.00m,23rd Oct 18  ,07th Aug 18
413,Dragon's Dogma: Dark Arisen,XOne,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.04m,N/A,N/A,0.00m,03rd Oct 17  ,22nd Mar 19
414,Deer Hunter Reloaded,XOne,GameMill Entertainment  ,GameMill  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.04m,N/A,N/A,0.00m,24th Oct 17  ,N/A
415,Overcooked,XOne,Sold Out  ,Ghost Town Games  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.04m,N/A,N/A,0.00m,15th Nov 16  ,28th Jun 18
416,Hotel Transylvania 3: Monsters Overboard,XOne,Outright Games  ,Torus Games  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.04m,N/A,N/A,0.00m,10th Jul 18  ,24th Mar 19
417,Resident Evil 5,XOne,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.04m,N/A,N/A,0.00m,12th Jul 16  ,04th Sep 18
418,Darksiders: Warmastered Edition,XOne,THQ Nordic  ,Kaiko  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.04m,N/A,N/A,0.00m,22nd Nov 16  ,31st Mar 18
419,Valkyria Revolution,XOne,Sega  ,Media.Vision  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.04m,N/A,N/A,0.00m,27th Jun 17  ,21st Jan 18
420,Adventure Time: Pirates of the Enchiridion,XOne,Outright Games  ,Outright Games  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.04m,N/A,N/A,0.00m,17th Jul 18  ,17th Mar 19
421,Game of Thrones: A Telltale Games Series,XOne,Telltale Games  ,Telltale Games  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.04m,N/A,N/A,0.00m,03rd Dec 14  ,04th Jan 19
422,Scribblenauts Mega Pack,XOne,Warner Bros. Interactive Entertainment  ,Shiver Games  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.04m,N/A,N/A,0.00m,18th Sep 18  ,20th Feb 19
423,Terraria,XOne,505 Games  ,Re-Logic  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,N/A,0.04m,N/A,0.00m,02nd Dec 14  ,19th Mar 18
424,Mega Man X Legacy Collection 1+2,XOne,Capcom Entertainment  ,Digital Eclipse Software  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.04m,N/A,N/A,0.00m,24th Jul 18  ,18th Aug 18
425,Elex,XOne,THQ Nordic  ,Piranha Bytes  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.04m,N/A,N/A,0.00m,17th Oct 17  ,30th Jun 18
426,Dark Souls Trilogy,XOne,Namco Bandai  ,From Software  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.04m,N/A,N/A,0.00m,19th Oct 18  ,24th Aug 18
427,Battle Chasers: Nightwar,XOne,THQ Nordic  ,Airship Syndicate  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.04m,N/A,N/A,0.00m,03rd Oct 17  ,22nd Sep 18
428,Don't Starve: Giant Edition,XOne,505 Games  ,Klei Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.04m,N/A,N/A,0.00m,17th Apr 18  ,12th Jan 18
429,Mutant Football League: Dynasty Edition,XOne,Nighthawk Interactive  ,Digital Dreams  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.03m,N/A,N/A,0.00m,30th Oct 18  ,08th Nov 18
430,Dead Rising 2,XOne,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.03m,N/A,N/A,0.00m,27th Sep 16  ,N/A
431,Don Bradman Cricket 14,XOne,Tru Blu Entertainment  ,Big Ant Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,N/A,0.04m,N/A,0.00m,01st Apr 15  ,N/A
432,Shadows Awakening,XOne,Kalypso Media  ,Games Farm  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.03m,N/A,N/A,0.00m,04th Sep 18  ,08th Jun 18
433,Monster Jam: Crush It,XOne,GameMill  ,GameMill  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.03m,N/A,N/A,0.00m,17th Jan 17  ,N/A
434,Shadow Warrior (2013),XOne,Devolver Digital  ,Flying Wild Hog  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,N/A,0.04m,N/A,0.00m,21st Oct 14  ,16th Nov 18
435,Dead Alliance,XOne,Maximum Games  ,IllFonic  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.03m,N/A,N/A,0.00m,29th Aug 17  ,17th Sep 18
436,Warriors Orochi 3,XOne,Tecmo Koei  ,Omega Force  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.01m,0.03m,N/A,0.00m,02nd Sep 14  ,30th Jun 18
437,Dead Rising,XOne,Capcom  ,Capcom Production Studio 1  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.03m,N/A,N/A,0.00m,13th Sep 16  ,N/A
438,Assassin's Creed Rogue Remastered,XOne,Ubisoft  ,Ubisoft  ,6.0  ,6.0  ,N/A  ,N/A,0.04m,N/A,0.03m,N/A,0.00m,20th Mar 18  ,29th Jan 18
439,Valkyria Chronicles 4,XOne,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.03m,N/A,N/A,0.00m,25th Sep 18  ,19th Jun 18
440,Scribblenauts: Showdown,XOne,Warner Bros. Interactive  ,Shiver Games  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.03m,N/A,N/A,0.00m,06th Mar 18  ,03rd Apr 18
441,Sine Mora EX,XOne,THQ Nordic  ,Digital Reality  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.03m,N/A,N/A,0.00m,08th Aug 17  ,15th Aug 18
442,Warriors  Orochi 4,XOne,Koei Tecmo  ,Omega Force  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.03m,N/A,N/A,0.00m,16th Oct 18  ,11th Nov 18
443,Tennis World Tour,XOne,Bigben Interactive  ,Breakpoint Studio  ,N/A  ,N/A  ,N/A  ,N/A,0.04m,0.03m,N/A,N/A,0.00m,22nd May 18  ,26th Sep 18
444,WRC 6,XOne,Namco Bandai Games  ,Bigben Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.03m,N/A,N/A,0.00m,03rd Mar 17  ,12th Aug 18
445,Onrush,XOne,Deep Silver  ,Codemasters  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.03m,N/A,N/A,0.00m,05th Jun 18  ,04th Mar 18
446,Earthfall,XOne,Gearbox Software  ,Holospark  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.03m,N/A,N/A,0.00m,13th Jul 18  ,25th May 18
447,Ride 3,XOne,Bandai Namco Entertainment  ,Milestone S.r.l.  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.03m,N/A,N/A,0.00m,30th Nov 18  ,21st Mar 19
448,8-Bit Armies,XOne,Soedesco  ,Petroglyph Games  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.03m,N/A,N/A,0.00m,21st Sep 18  ,28th Jun 18
449,Immortal Unchained,XOne,Sold Out  ,Toadman Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.03m,N/A,N/A,0.00m,07th Sep 18  ,20th Apr 18
450,Railway Empire,XOne,Kalypso Media  ,Gaming Minds Studios  ,N/A  ,N/A  ,8.3  ,N/A,0.03m,0.03m,N/A,N/A,0.00m,30th Jan 18  ,07th Jan 18
451,MXGP Pro,XOne,Milestone S.r.l.  ,Milestone S.r.l.  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.03m,N/A,N/A,0.00m,10th Jul 18  ,26th Apr 18
452,Black Mirror,XOne,THQ Nordic  ,KING Art Games  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.03m,N/A,N/A,0.00m,28th Nov 17  ,20th Aug 18
453,Pure Farming 2018,XOne,Techland  ,Ice Flames  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.03m,N/A,N/A,0.00m,13th Mar 18  ,19th Jul 18
454,World of Final Fantasy Maxima,XOne,Square Enix  ,Square Enix  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.03m,N/A,N/A,0.00m,06th Nov 18  ,13th Sep 18
455,MotoGP 15,XOne,Milestone S.r.l.  ,Milestone S.r.l.  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,N/A,0.03m,N/A,0.00m,24th Jun 15  ,24th Apr 18
456,Raid: World War II,XOne,505 Games  ,Lion Game Lion  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.03m,N/A,N/A,0.00m,10th Oct 17  ,11th Aug 18
457,Train Sim World,XOne,Maximum Games  ,Dovetail Games  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.03m,N/A,N/A,0.00m,24th Jul 18  ,08th Jun 18
458,Divinity: Original Sin II,XOne,Bandai Namco Entertainment  ,Larian Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.03m,N/A,N/A,0.00m,31st Aug 18  ,04th Jun 18
459,Super Bomberman R,XOne,Konami Digital Entertainment  ,HexaDrive  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.03m,N/A,N/A,0.00m,12th Jun 18  ,24th Sep 18
460,Carmageddon: Max Damage,XOne,Stainless Games  ,Stainless Games  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.02m,0.01m,N/A,0.00m,01st Jan 17  ,N/A
461,INSIDE / LIMBO Double Pack,XOne,505 Games  ,Playdead  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.03m,N/A,N/A,0.00m,12th Sep 17  ,07th Aug 18
462,Warhammer: The End Times - Vermintide,XOne,Games Workshop  ,Fatshark  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.03m,N/A,N/A,0.00m,04th Oct 16  ,11th Aug 18
463,Stardew Valley,XOne,505 Games  ,ConcernedApe  ,N/A  ,8.8  ,N/A  ,N/A,0.03m,0.02m,N/A,N/A,0.00m,11th Apr 17  ,21st Mar 18
464,Shining Resonance Refrain,XOne,Sega  ,Media.Vision  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.02m,N/A,N/A,0.00m,10th Jul 18  ,15th Sep 18
465,Beast Quest,XOne,Maximum Games  ,Torus Games  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.02m,N/A,N/A,0.00m,13th Mar 18  ,08th Jan 18
466,Ben 10 (2017),XOne,Outright Games  ,Torus Games  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.02m,N/A,N/A,0.00m,14th Nov 17  ,21st Jan 19
467,The Raven Remastered,XOne,THQ Nordic  ,KING Art Games  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.02m,N/A,N/A,0.00m,13th Mar 18  ,29th Jan 18
468,The Pillars of the Earth,XOne,Kalypso Media  ,Daedalic Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.02m,N/A,N/A,0.00m,28th Nov 17  ,15th Sep 18
469,Rime,XOne,Grey Box  ,Tequila Works  ,N/A  ,N/A  ,N/A  ,N/A,0.03m,0.02m,N/A,N/A,0.00m,26th May 17  ,11th Aug 18
470,Worms: WMD,XOne,Team17 Digital Ltd  ,Team17 Digital Ltd  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.02m,N/A,N/A,0.00m,23rd Aug 16  ,12th Aug 18
471,Syberia III,XOne,Microids  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.02m,N/A,N/A,0.00m,25th Apr 17  ,12th Aug 18
472,Agony,XOne,Maximum Games  ,Madmind Studio  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.02m,N/A,N/A,0.00m,29th May 18  ,30th Apr 18
473,Moto Racer 4,XOne,Microids  ,Microids  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.02m,N/A,N/A,0.00m,24th Jan 17  ,N/A
474,Sudden Strike 4,XOne,Kalypso Media  ,Kite Games  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.02m,N/A,N/A,0.00m,26th Jun 18  ,24th Mar 18
475,Bridge Constructor Portal,XOne,Nighthawk Interactive  ,ClockStone  ,N/A  ,N/A  ,N/A  ,N/A,0.02m,0.02m,N/A,N/A,0.00m,28th Aug 18  ,09th Jul 18
