position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
550,Imagine: Fashion Party,Wii,Ubisoft  ,Virtual Toys / Lexis Numerique  ,N/A  ,N/A  ,N/A  ,N/A,0.26m,0.24m,0.00m,N/A,0.02m,03rd Feb 09  ,N/A
551,Littlest Pet Shop: Friends,Wii,Electronic Arts  ,EA Salt Lake  ,N/A  ,N/A  ,N/A  ,N/A,0.26m,0.21m,0.02m,N/A,0.02m,20th Oct 09  ,N/A
552,We Cheer 2,Wii,Namco Bandai  ,"Machatin, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,0.26m,0.24m,N/A,N/A,0.02m,03rd Nov 09  ,N/A
553,Reload: Target Down,Wii,Mastiff  ,Mastiff  ,N/A  ,N/A  ,N/A  ,N/A,0.26m,0.24m,N/A,N/A,0.02m,02nd Nov 10  ,N/A
554,Monsters vs. Aliens,Wii,Activision  ,Beenox  ,N/A  ,N/A  ,N/A  ,N/A,0.26m,0.14m,0.09m,N/A,0.03m,24th Mar 09  ,N/A
555,Final Fantasy Crystal Chronicles: Echoes of Time,Wii,Square Enix  ,Square Enix  ,6.2  ,6.9  ,N/A  ,N/A,0.25m,0.13m,0.06m,0.05m,0.02m,24th Mar 09  ,N/A
556,Project Runway,Wii,Atari  ,Tornado Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,0.23m,0.00m,N/A,0.02m,25th Feb 10  ,N/A
557,Minute to Win It,Wii,Zoo Games  ,Smackdown Productions  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,0.23m,N/A,N/A,0.02m,02nd Nov 10  ,N/A
558,"Barbie: Jet, Set & Style!",Wii,THQ  ,THQ  ,N/A  ,N/A  ,N/A  ,N/A,0.25m,0.22m,0.01m,N/A,0.02m,20th Sep 11  ,N/A
559,Spider-Man: Web of Shadows,Wii,Activision  ,Shaba Games / Treyarch  ,N/A  ,6.0  ,N/A  ,N/A,0.25m,0.22m,0.01m,N/A,0.02m,21st Oct 08  ,N/A
