position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
1055,ScourgeBringer,PSV,Unknown  ,Flying Oak Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,07th Mar 21
1056,Sharin no Kuni: The Girl Among the Sunflowers,PSV,Unknown  ,AKABEi SOFT2  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Jun 19
1057,Shovel Knight: King of Cards,PSV,Unknown  ,Yacht Club Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,08th Dec 19
1058,Silverio Trinity: Beyond the Horizon,PSV,Light  ,Light  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 19  ,23rd Mar 19
1059,Sir Eatsalot,PSV,Unknown  ,Behind the Stone  ,6.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,17th Apr 18
1060,Sky Force Anniversary,PSV,Infinite Dreams Inc.  ,Infinite Dreams Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Sep 16  ,26th Nov 18
1061,Soi Kano: Gyutto Dakishimete,PSV,Entergram  ,Giga  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Feb 19  ,09th Mar 19
1062,Spirit Hunter: NG,PSV,Aksys Games  ,Experience Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Oct 19  ,01st May 20
1063,Spy Chameleon - RGB Agent,PSV,Unfinished Pixel  ,Unfinished Pixel  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Jul 16  ,09th Aug 18
1064,Stardew Valley,PSV,Chucklefish  ,ConcernedApe  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd May 18  ,24th Jan 20
1065,Steam Tactics,PSV,Unknown  ,Igor Rashkuev  ,7.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,31st Jul 20
1066,SteamWorld Dig 2,PSV,Image & Form Games  ,Image & Form Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Sep 17  ,31st Mar 19
1067,Suki to Suki to de Sankaku Ren'ai,PSV,Entergram  ,ASa Project  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Jan 19  ,03rd Feb 19
1068,Super Destronaut DX,PSV,Ratalaika Games  , Petite Games	  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Jul 18  ,06th May 19
1069,Super Mutant Alien Assault,PSV,Unknown  ,Cybernate  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,04th Jul 19
1070,Super Skull Smash GO! 2 Turbo,PSV,Poppy Works  ,TACS Games  ,6.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Jul 18  ,22nd Jul 18
1071,Swordbreaker The Game,PSV,Unknown  ,DuCats Games Studio  ,5.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,01st Oct 20
1072,Synergia,PSV,Unknown  ,Radi Art  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,13th Apr 21
